Disease,County,Year,Sex,Count,Population,Rate,CI.lower,CI.upper,Unstable
Cholera,San Diego,2012,Male,0,1588115,0.0,0.0,0.232,-
Cholera,San Diego,2013,Total,0,3176770,0.0,0.0,0.116,-
Cholera,San Diego,2013,Female,0,1576787,0.0,0.0,0.234,-
Cholera,San Diego,2013,Male,0,1599983,0.0,0.0,0.231,-
Cholera,San Diego,2014,Total,0,3212298,0.0,0.0,0.115,-
Cholera,San Diego,2014,Female,0,1595079,0.0,0.0,0.231,-
Cholera,San Diego,2014,Male,0,1617219,0.0,0.0,0.228,-
Cholera,San Francisco,2001,Total,0,782223,0.0,0.0,0.472,-
Cholera,San Francisco,2001,Female,0,384805,0.0,0.0,0.959,-
Cholera,San Francisco,2001,Male,0,397418,0.0,0.0,0.928,-
Cholera,San Francisco,2002,Total,0,783255,0.0,0.0,0.471,-
Cholera,San Francisco,2002,Female,0,385350,0.0,0.0,0.957,-
Cholera,San Francisco,2002,Male,0,397905,0.0,0.0,0.927,-
Cholera,San Francisco,2003,Total,1,781870,0.128,0.003,0.713,*
Cholera,San Francisco,2003,Female,1,384643,0.26,0.007,1.449,*
Cholera,San Francisco,2003,Male,0,397227,0.0,0.0,0.929,-
Cholera,San Francisco,2004,Total,1,780699,0.128,0.003,0.714,*
Cholera,San Francisco,2004,Female,1,384174,0.26,0.007,1.45,*
Cholera,San Francisco,2004,Male,0,396525,0.0,0.0,0.93,-
Cholera,San Francisco,2005,Total,0,779655,0.0,0.0,0.473,-
Cholera,San Francisco,2005,Female,0,383701,0.0,0.0,0.961,-
Cholera,San Francisco,2005,Male,0,395954,0.0,0.0,0.932,-
Cholera,San Francisco,2006,Total,0,782928,0.0,0.0,0.471,-
Cholera,San Francisco,2006,Female,0,385444,0.0,0.0,0.957,-
Cholera,San Francisco,2006,Male,0,397484,0.0,0.0,0.928,-
Cholera,San Francisco,2007,Total,0,791334,0.0,0.0,0.466,-
Cholera,San Francisco,2007,Female,0,389778,0.0,0.0,0.946,-
Cholera,San Francisco,2007,Male,0,401556,0.0,0.0,0.919,-
Cholera,San Francisco,2008,Total,0,798673,0.0,0.0,0.462,-
Cholera,San Francisco,2008,Female,0,393420,0.0,0.0,0.938,-
Cholera,San Francisco,2008,Male,0,405253,0.0,0.0,0.91,-
Cholera,San Francisco,2009,Total,0,801799,0.0,0.0,0.46,-
Cholera,San Francisco,2009,Female,0,394990,0.0,0.0,0.934,-
Cholera,San Francisco,2009,Male,0,406809,0.0,0.0,0.907,-
Cholera,San Francisco,2010,Total,0,806314,0.0,0.0,0.457,-
Cholera,San Francisco,2010,Female,0,396251,0.0,0.0,0.931,-
Cholera,San Francisco,2010,Male,0,410063,0.0,0.0,0.9,-
Cholera,San Francisco,2011,Total,0,813595,0.0,0.0,0.453,-
Cholera,San Francisco,2011,Female,0,400054,0.0,0.0,0.922,-
Cholera,San Francisco,2011,Male,0,413541,0.0,0.0,0.892,-
Cholera,San Francisco,2012,Total,0,822403,0.0,0.0,0.449,-
Cholera,San Francisco,2012,Female,0,404740,0.0,0.0,0.911,-
Cholera,San Francisco,2012,Male,0,417663,0.0,0.0,0.883,-
Cholera,San Francisco,2013,Total,0,830956,0.0,0.0,0.444,-
Cholera,San Francisco,2013,Female,0,409265,0.0,0.0,0.901,-
Cholera,San Francisco,2013,Male,0,421691,0.0,0.0,0.875,-
Cholera,San Francisco,2014,Total,0,837831,0.0,0.0,0.44,-
Cholera,San Francisco,2014,Female,0,412902,0.0,0.0,0.893,-
Cholera,San Francisco,2014,Male,0,424929,0.0,0.0,0.868,-
Cholera,San Joaquin,2001,Total,0,588581,0.0,0.0,0.627,-
Cholera,San Joaquin,2001,Female,0,295041,0.0,0.0,1.25,-
Cholera,San Joaquin,2001,Male,0,293540,0.0,0.0,1.257,-
Cholera,San Joaquin,2002,Total,0,603544,0.0,0.0,0.611,-
Cholera,San Joaquin,2002,Female,0,302553,0.0,0.0,1.219,-
Cholera,San Joaquin,2002,Male,0,300991,0.0,0.0,1.226,-
Cholera,San Joaquin,2003,Total,0,621108,0.0,0.0,0.594,-
Cholera,San Joaquin,2003,Female,0,311549,0.0,0.0,1.184,-
Cholera,San Joaquin,2003,Male,0,309559,0.0,0.0,1.192,-
Cholera,San Joaquin,2004,Total,0,638522,0.0,0.0,0.578,-
Cholera,San Joaquin,2004,Female,0,320359,0.0,0.0,1.151,-
Cholera,San Joaquin,2004,Male,0,318163,0.0,0.0,1.159,-
Cholera,San Joaquin,2005,Total,0,651625,0.0,0.0,0.566,-
Cholera,San Joaquin,2005,Female,0,326957,0.0,0.0,1.128,-
Cholera,San Joaquin,2005,Male,0,324668,0.0,0.0,1.136,-
Cholera,San Joaquin,2006,Total,0,660885,0.0,0.0,0.558,-
Cholera,San Joaquin,2006,Female,0,331622,0.0,0.0,1.112,-
Cholera,San Joaquin,2006,Male,0,329263,0.0,0.0,1.12,-
Cholera,San Joaquin,2007,Total,0,669737,0.0,0.0,0.551,-
Cholera,San Joaquin,2007,Female,0,336128,0.0,0.0,1.097,-
Cholera,San Joaquin,2007,Male,0,333609,0.0,0.0,1.106,-
Cholera,San Joaquin,2008,Total,0,675248,0.0,0.0,0.546,-
Cholera,San Joaquin,2008,Female,0,338923,0.0,0.0,1.088,-
Cholera,San Joaquin,2008,Male,0,336325,0.0,0.0,1.097,-
Cholera,San Joaquin,2009,Total,0,680421,0.0,0.0,0.542,-
Cholera,San Joaquin,2009,Female,0,341446,0.0,0.0,1.08,-
Cholera,San Joaquin,2009,Male,0,338975,0.0,0.0,1.088,-
Cholera,San Joaquin,2010,Total,0,686576,0.0,0.0,0.537,-
Cholera,San Joaquin,2010,Female,0,344584,0.0,0.0,1.071,-
Cholera,San Joaquin,2010,Male,0,341992,0.0,0.0,1.079,-
Cholera,San Joaquin,2011,Total,1,692713,0.144,0.004,0.804,*
Cholera,San Joaquin,2011,Female,1,347567,0.288,0.007,1.603,*
Cholera,San Joaquin,2011,Male,0,345146,0.0,0.0,1.069,-
Cholera,San Joaquin,2012,Total,0,697758,0.0,0.0,0.529,-
Cholera,San Joaquin,2012,Female,0,350020,0.0,0.0,1.054,-
Cholera,San Joaquin,2012,Male,0,347738,0.0,0.0,1.061,-
Cholera,San Joaquin,2013,Total,0,702669,0.0,0.0,0.525,-
Cholera,San Joaquin,2013,Female,0,352410,0.0,0.0,1.047,-
Cholera,San Joaquin,2013,Male,0,350259,0.0,0.0,1.053,-
Cholera,San Joaquin,2014,Total,0,711797,0.0,0.0,0.518,-
Cholera,San Joaquin,2014,Female,0,356979,0.0,0.0,1.033,-
Cholera,San Joaquin,2014,Male,0,354818,0.0,0.0,1.04,-
Cholera,San Luis Obispo,2001,Total,0,251652,0.0,0.0,1.466,-
Cholera,San Luis Obispo,2001,Female,0,122459,0.0,0.0,3.012,-
Cholera,San Luis Obispo,2001,Male,0,129193,0.0,0.0,2.855,-
Cholera,San Luis Obispo,2002,Total,0,253549,0.0,0.0,1.455,-
Cholera,San Luis Obispo,2002,Female,0,123484,0.0,0.0,2.987,-
Cholera,San Luis Obispo,2002,Male,0,130065,0.0,0.0,2.836,-
Cholera,San Luis Obispo,2003,Total,0,255609,0.0,0.0,1.443,-
Cholera,San Luis Obispo,2003,Female,0,124474,0.0,0.0,2.964,-
Cholera,San Luis Obispo,2003,Male,0,131135,0.0,0.0,2.813,-
Cholera,San Luis Obispo,2004,Total,0,258483,0.0,0.0,1.427,-
Cholera,San Luis Obispo,2004,Female,0,125898,0.0,0.0,2.93,-
Cholera,San Luis Obispo,2004,Male,0,132585,0.0,0.0,2.782,-
Cholera,San Luis Obispo,2005,Total,0,259943,0.0,0.0,1.419,-
Cholera,San Luis Obispo,2005,Female,0,126728,0.0,0.0,2.911,-
Cholera,San Luis Obispo,2005,Male,0,133215,0.0,0.0,2.769,-
Cholera,San Luis Obispo,2006,Total,0,261803,0.0,0.0,1.409,-
Cholera,San Luis Obispo,2006,Female,0,127659,0.0,0.0,2.89,-
Cholera,San Luis Obispo,2006,Male,0,134144,0.0,0.0,2.75,-
Cholera,San Luis Obispo,2007,Total,0,264162,0.0,0.0,1.396,-
Cholera,San Luis Obispo,2007,Female,0,128800,0.0,0.0,2.864,-
Cholera,San Luis Obispo,2007,Male,0,135362,0.0,0.0,2.725,-
Cholera,San Luis Obispo,2008,Total,0,266850,0.0,0.0,1.382,-
Cholera,San Luis Obispo,2008,Female,0,130093,0.0,0.0,2.836,-
Cholera,San Luis Obispo,2008,Male,0,136757,0.0,0.0,2.697,-
Cholera,San Luis Obispo,2009,Total,0,268224,0.0,0.0,1.375,-
Cholera,San Luis Obispo,2009,Female,0,130832,0.0,0.0,2.82,-
Cholera,San Luis Obispo,2009,Male,0,137392,0.0,0.0,2.685,-
Cholera,San Luis Obispo,2010,Total,0,269677,0.0,0.0,1.368,-
Cholera,San Luis Obispo,2010,Female,0,131413,0.0,0.0,2.807,-
Cholera,San Luis Obispo,2010,Male,0,138264,0.0,0.0,2.668,-
Cholera,San Luis Obispo,2011,Total,0,270013,0.0,0.0,1.366,-
Cholera,San Luis Obispo,2011,Female,0,131572,0.0,0.0,2.804,-
Cholera,San Luis Obispo,2011,Male,0,138441,0.0,0.0,2.665,-
Cholera,San Luis Obispo,2012,Total,0,270637,0.0,0.0,1.363,-
Cholera,San Luis Obispo,2012,Female,0,131899,0.0,0.0,2.797,-
Cholera,San Luis Obispo,2012,Male,0,138738,0.0,0.0,2.659,-
Cholera,San Luis Obispo,2013,Total,0,271584,0.0,0.0,1.358,-
Cholera,San Luis Obispo,2013,Female,0,132391,0.0,0.0,2.786,-
Cholera,San Luis Obispo,2013,Male,0,139193,0.0,0.0,2.65,-
Cholera,San Luis Obispo,2014,Total,0,273323,0.0,0.0,1.35,-
Cholera,San Luis Obispo,2014,Female,0,133302,0.0,0.0,2.767,-
Cholera,San Luis Obispo,2014,Male,0,140021,0.0,0.0,2.634,-
Cholera,San Mateo,2001,Total,0,707460,0.0,0.0,0.521,-
Cholera,San Mateo,2001,Female,0,359709,0.0,0.0,1.026,-
Cholera,San Mateo,2001,Male,0,347751,0.0,0.0,1.061,-
Cholera,San Mateo,2002,Total,0,704897,0.0,0.0,0.523,-
Cholera,San Mateo,2002,Female,0,358384,0.0,0.0,1.029,-
Cholera,San Mateo,2002,Male,0,346513,0.0,0.0,1.065,-
Cholera,San Mateo,2003,Total,0,703062,0.0,0.0,0.525,-
Cholera,San Mateo,2003,Female,0,357397,0.0,0.0,1.032,-
Cholera,San Mateo,2003,Male,0,345665,0.0,0.0,1.067,-
Cholera,San Mateo,2004,Total,0,701401,0.0,0.0,0.526,-
Cholera,San Mateo,2004,Female,0,356547,0.0,0.0,1.035,-
Cholera,San Mateo,2004,Male,0,344854,0.0,0.0,1.07,-
Cholera,San Mateo,2005,Total,0,699277,0.0,0.0,0.528,-
Cholera,San Mateo,2005,Female,0,355457,0.0,0.0,1.038,-
Cholera,San Mateo,2005,Male,0,343820,0.0,0.0,1.073,-
Cholera,San Mateo,2006,Total,0,699398,0.0,0.0,0.527,-
Cholera,San Mateo,2006,Female,0,355530,0.0,0.0,1.038,-
Cholera,San Mateo,2006,Male,0,343868,0.0,0.0,1.073,-
Cholera,San Mateo,2007,Total,0,704272,0.0,0.0,0.524,-
Cholera,San Mateo,2007,Female,0,357982,0.0,0.0,1.03,-
Cholera,San Mateo,2007,Male,0,346290,0.0,0.0,1.065,-
Cholera,San Mateo,2008,Total,0,711374,0.0,0.0,0.519,-
Cholera,San Mateo,2008,Female,0,361593,0.0,0.0,1.02,-
Cholera,San Mateo,2008,Male,0,349781,0.0,0.0,1.055,-
Cholera,San Mateo,2009,Total,0,716264,0.0,0.0,0.515,-
Cholera,San Mateo,2009,Female,0,363936,0.0,0.0,1.014,-
Cholera,San Mateo,2009,Male,0,352328,0.0,0.0,1.047,-
Cholera,San Mateo,2010,Total,0,719667,0.0,0.0,0.513,-
Cholera,San Mateo,2010,Female,0,365830,0.0,0.0,1.008,-
Cholera,San Mateo,2010,Male,0,353837,0.0,0.0,1.043,-
Cholera,San Mateo,2011,Total,0,728006,0.0,0.0,0.507,-
Cholera,San Mateo,2011,Female,0,370075,0.0,0.0,0.997,-
Cholera,San Mateo,2011,Male,0,357931,0.0,0.0,1.031,-
Cholera,San Mateo,2012,Total,0,736019,0.0,0.0,0.501,-
Cholera,San Mateo,2012,Female,0,374158,0.0,0.0,0.986,-
Cholera,San Mateo,2012,Male,0,361861,0.0,0.0,1.019,-
Cholera,San Mateo,2013,Total,0,742256,0.0,0.0,0.497,-
Cholera,San Mateo,2013,Female,0,377244,0.0,0.0,0.978,-
Cholera,San Mateo,2013,Male,0,365012,0.0,0.0,1.011,-
Cholera,San Mateo,2014,Total,0,748438,0.0,0.0,0.493,-
Cholera,San Mateo,2014,Female,0,380349,0.0,0.0,0.97,-
Cholera,San Mateo,2014,Male,0,368089,0.0,0.0,1.002,-
Cholera,Santa Barbara,2001,Total,0,403442,0.0,0.0,0.914,-
Cholera,Santa Barbara,2001,Female,0,201546,0.0,0.0,1.83,-
Cholera,Santa Barbara,2001,Male,0,201896,0.0,0.0,1.827,-
Cholera,Santa Barbara,2002,Total,0,406132,0.0,0.0,0.908,-
Cholera,Santa Barbara,2002,Female,0,202843,0.0,0.0,1.819,-
Cholera,Santa Barbara,2002,Male,0,203289,0.0,0.0,1.815,-
Cholera,Santa Barbara,2003,Total,0,409512,0.0,0.0,0.901,-
Cholera,Santa Barbara,2003,Female,0,204367,0.0,0.0,1.805,-
Cholera,Santa Barbara,2003,Male,0,205145,0.0,0.0,1.798,-
Cholera,Santa Barbara,2004,Total,0,411190,0.0,0.0,0.897,-
Cholera,Santa Barbara,2004,Female,0,205110,0.0,0.0,1.798,-
Cholera,Santa Barbara,2004,Male,0,206080,0.0,0.0,1.79,-
Cholera,Santa Barbara,2005,Total,0,411683,0.0,0.0,0.896,-
Cholera,Santa Barbara,2005,Female,0,205279,0.0,0.0,1.797,-
Cholera,Santa Barbara,2005,Male,0,206404,0.0,0.0,1.787,-
Cholera,Santa Barbara,2006,Total,0,412853,0.0,0.0,0.894,-
Cholera,Santa Barbara,2006,Female,0,205752,0.0,0.0,1.793,-
Cholera,Santa Barbara,2006,Male,0,207101,0.0,0.0,1.781,-
Cholera,Santa Barbara,2007,Total,0,416648,0.0,0.0,0.885,-
Cholera,Santa Barbara,2007,Female,0,207530,0.0,0.0,1.778,-
Cholera,Santa Barbara,2007,Male,0,209118,0.0,0.0,1.764,-
Cholera,Santa Barbara,2008,Total,0,419970,0.0,0.0,0.878,-
Cholera,Santa Barbara,2008,Female,0,209105,0.0,0.0,1.764,-
Cholera,Santa Barbara,2008,Male,0,210865,0.0,0.0,1.749,-
Cholera,Santa Barbara,2009,Total,0,422423,0.0,0.0,0.873,-
Cholera,Santa Barbara,2009,Female,0,210296,0.0,0.0,1.754,-
Cholera,Santa Barbara,2009,Male,0,212127,0.0,0.0,1.739,-
Cholera,Santa Barbara,2010,Total,0,424020,0.0,0.0,0.87,-
Cholera,Santa Barbara,2010,Female,0,211115,0.0,0.0,1.747,-
Cholera,Santa Barbara,2010,Male,0,212905,0.0,0.0,1.733,-
Cholera,Santa Barbara,2011,Total,0,425685,0.0,0.0,0.867,-
Cholera,Santa Barbara,2011,Female,0,211814,0.0,0.0,1.742,-
Cholera,Santa Barbara,2011,Male,0,213871,0.0,0.0,1.725,-
Cholera,Santa Barbara,2012,Total,0,426063,0.0,0.0,0.866,-
Cholera,Santa Barbara,2012,Female,0,211798,0.0,0.0,1.742,-
Cholera,Santa Barbara,2012,Male,0,214265,0.0,0.0,1.722,-
Cholera,Santa Barbara,2013,Total,0,432110,0.0,0.0,0.854,-
Cholera,Santa Barbara,2013,Female,0,214964,0.0,0.0,1.716,-
Cholera,Santa Barbara,2013,Male,0,217146,0.0,0.0,1.699,-
Cholera,Santa Barbara,2014,Total,0,436516,0.0,0.0,0.845,-
Cholera,Santa Barbara,2014,Female,0,217149,0.0,0.0,1.699,-
Cholera,Santa Barbara,2014,Male,0,219367,0.0,0.0,1.682,-
Cholera,Santa Clara,2001,Total,0,1693171,0.0,0.0,0.218,-
Cholera,Santa Clara,2001,Female,0,836732,0.0,0.0,0.441,-
Cholera,Santa Clara,2001,Male,0,856439,0.0,0.0,0.431,-
Cholera,Santa Clara,2002,Total,0,1693162,0.0,0.0,0.218,-
Cholera,Santa Clara,2002,Female,0,837293,0.0,0.0,0.441,-
Cholera,Santa Clara,2002,Male,0,855869,0.0,0.0,0.431,-
Cholera,Santa Clara,2003,Total,0,1694211,0.0,0.0,0.218,-
Cholera,Santa Clara,2003,Female,0,838473,0.0,0.0,0.44,-
Cholera,Santa Clara,2003,Male,0,855738,0.0,0.0,0.431,-
Cholera,Santa Clara,2004,Total,0,1696919,0.0,0.0,0.217,-
Cholera,Santa Clara,2004,Female,0,840509,0.0,0.0,0.439,-
Cholera,Santa Clara,2004,Male,0,856410,0.0,0.0,0.431,-
Cholera,Santa Clara,2005,Total,0,1699521,0.0,0.0,0.217,-
Cholera,Santa Clara,2005,Female,0,842466,0.0,0.0,0.438,-
Cholera,Santa Clara,2005,Male,0,857055,0.0,0.0,0.43,-
Cholera,Santa Clara,2006,Total,0,1713839,0.0,0.0,0.215,-
Cholera,Santa Clara,2006,Female,0,850345,0.0,0.0,0.434,-
Cholera,Santa Clara,2006,Male,0,863494,0.0,0.0,0.427,-
Cholera,Santa Clara,2007,Total,0,1736327,0.0,0.0,0.212,-
Cholera,Santa Clara,2007,Female,0,862263,0.0,0.0,0.428,-
Cholera,Santa Clara,2007,Male,0,874064,0.0,0.0,0.422,-
Cholera,Santa Clara,2008,Total,0,1759534,0.0,0.0,0.21,-
Cholera,Santa Clara,2008,Female,0,874428,0.0,0.0,0.422,-
Cholera,Santa Clara,2008,Male,0,885106,0.0,0.0,0.417,-
Cholera,Santa Clara,2009,Total,1,1774890,0.056,0.001,0.314,*
Cholera,Santa Clara,2009,Female,0,882602,0.0,0.0,0.418,-
Cholera,Santa Clara,2009,Male,1,892288,0.112,0.003,0.624,*
Cholera,Santa Clara,2010,Total,0,1786533,0.0,0.0,0.206,-
Cholera,Santa Clara,2010,Female,0,890176,0.0,0.0,0.414,-
Cholera,Santa Clara,2010,Male,0,896357,0.0,0.0,0.412,-
Cholera,Santa Clara,2011,Total,0,1807361,0.0,0.0,0.204,-
Cholera,Santa Clara,2011,Female,0,900923,0.0,0.0,0.409,-
Cholera,Santa Clara,2011,Male,0,906438,0.0,0.0,0.407,-
Cholera,Santa Clara,2012,Total,0,1827313,0.0,0.0,0.202,-
Cholera,Santa Clara,2012,Female,0,911248,0.0,0.0,0.405,-
Cholera,Santa Clara,2012,Male,0,916065,0.0,0.0,0.403,-
Cholera,Santa Clara,2013,Total,0,1853223,0.0,0.0,0.199,-
Cholera,Santa Clara,2013,Female,0,924969,0.0,0.0,0.399,-
Cholera,Santa Clara,2013,Male,0,928254,0.0,0.0,0.397,-
Cholera,Santa Clara,2014,Total,0,1874526,0.0,0.0,0.197,-
Cholera,Santa Clara,2014,Female,0,936291,0.0,0.0,0.394,-
Cholera,Santa Clara,2014,Male,0,938235,0.0,0.0,0.393,-
Cholera,Santa Cruz,2001,Total,0,256166,0.0,0.0,1.44,-
Cholera,Santa Cruz,2001,Female,0,128410,0.0,0.0,2.873,-
Cholera,Santa Cruz,2001,Male,0,127756,0.0,0.0,2.887,-
Cholera,Santa Cruz,2002,Total,0,255590,0.0,0.0,1.443,-
Cholera,Santa Cruz,2002,Female,0,128115,0.0,0.0,2.879,-
Cholera,Santa Cruz,2002,Male,0,127475,0.0,0.0,2.894,-
Cholera,Santa Cruz,2003,Total,0,255122,0.0,0.0,1.446,-
Cholera,Santa Cruz,2003,Female,0,127867,0.0,0.0,2.885,-
Cholera,Santa Cruz,2003,Male,0,127255,0.0,0.0,2.899,-
Cholera,Santa Cruz,2004,Total,0,254836,0.0,0.0,1.448,-
Cholera,Santa Cruz,2004,Female,0,127676,0.0,0.0,2.889,-
Cholera,Santa Cruz,2004,Male,0,127160,0.0,0.0,2.901,-
Cholera,Santa Cruz,2005,Total,0,254725,0.0,0.0,1.448,-
Cholera,Santa Cruz,2005,Female,0,127593,0.0,0.0,2.891,-
Cholera,Santa Cruz,2005,Male,0,127132,0.0,0.0,2.902,-
Cholera,Santa Cruz,2006,Total,0,255486,0.0,0.0,1.444,-
Cholera,Santa Cruz,2006,Female,0,127995,0.0,0.0,2.882,-
Cholera,Santa Cruz,2006,Male,0,127491,0.0,0.0,2.893,-
Cholera,Santa Cruz,2007,Total,0,257601,0.0,0.0,1.432,-
Cholera,Santa Cruz,2007,Female,0,129047,0.0,0.0,2.859,-
Cholera,Santa Cruz,2007,Male,0,128554,0.0,0.0,2.869,-
Cholera,Santa Cruz,2008,Total,0,259873,0.0,0.0,1.419,-
Cholera,Santa Cruz,2008,Female,0,130193,0.0,0.0,2.833,-
Cholera,Santa Cruz,2008,Male,0,129680,0.0,0.0,2.845,-
Cholera,Santa Cruz,2009,Total,0,261912,0.0,0.0,1.408,-
Cholera,Santa Cruz,2009,Female,0,131177,0.0,0.0,2.812,-
Cholera,Santa Cruz,2009,Male,0,130735,0.0,0.0,2.822,-
Cholera,Santa Cruz,2010,Total,0,263182,0.0,0.0,1.402,-
Cholera,Santa Cruz,2010,Female,0,131911,0.0,0.0,2.796,-
Cholera,Santa Cruz,2010,Male,0,131271,0.0,0.0,2.81,-
Cholera,Santa Cruz,2011,Total,0,265526,0.0,0.0,1.389,-
Cholera,Santa Cruz,2011,Female,0,132997,0.0,0.0,2.774,-
Cholera,Santa Cruz,2011,Male,0,132529,0.0,0.0,2.783,-
Cholera,Santa Cruz,2012,Total,0,268607,0.0,0.0,1.373,-
Cholera,Santa Cruz,2012,Female,0,134421,0.0,0.0,2.744,-
Cholera,Santa Cruz,2012,Male,0,134186,0.0,0.0,2.749,-
Cholera,Santa Cruz,2013,Total,0,270734,0.0,0.0,1.363,-
Cholera,Santa Cruz,2013,Female,0,135411,0.0,0.0,2.724,-
Cholera,Santa Cruz,2013,Male,0,135323,0.0,0.0,2.726,-
Cholera,Santa Cruz,2014,Total,0,271857,0.0,0.0,1.357,-
Cholera,Santa Cruz,2014,Female,0,135956,0.0,0.0,2.713,-
Cholera,Santa Cruz,2014,Male,0,135901,0.0,0.0,2.714,-
Cholera,Shasta,2001,Total,0,167034,0.0,0.0,2.208,-
Cholera,Shasta,2001,Female,0,85413,0.0,0.0,4.319,-
Cholera,Shasta,2001,Male,0,81621,0.0,0.0,4.519,-
Cholera,Shasta,2002,Total,0,169578,0.0,0.0,2.175,-
Cholera,Shasta,2002,Female,0,86616,0.0,0.0,4.259,-
Cholera,Shasta,2002,Male,0,82962,0.0,0.0,4.446,-
Cholera,Shasta,2003,Total,0,171987,0.0,0.0,2.145,-
Cholera,Shasta,2003,Female,0,87754,0.0,0.0,4.204,-
Cholera,Shasta,2003,Male,0,84233,0.0,0.0,4.379,-
Cholera,Shasta,2004,Total,0,173469,0.0,0.0,2.127,-
Cholera,Shasta,2004,Female,0,88487,0.0,0.0,4.169,-
Cholera,Shasta,2004,Male,0,84982,0.0,0.0,4.341,-
Cholera,Shasta,2005,Total,0,174254,0.0,0.0,2.117,-
Cholera,Shasta,2005,Female,0,88842,0.0,0.0,4.152,-
Cholera,Shasta,2005,Male,0,85412,0.0,0.0,4.319,-
Cholera,Shasta,2006,Total,0,175238,0.0,0.0,2.105,-
Cholera,Shasta,2006,Female,0,89291,0.0,0.0,4.131,-
Cholera,Shasta,2006,Male,0,85947,0.0,0.0,4.292,-
Cholera,Shasta,2007,Total,0,175849,0.0,0.0,2.098,-
Cholera,Shasta,2007,Female,0,89554,0.0,0.0,4.119,-
Cholera,Shasta,2007,Male,0,86295,0.0,0.0,4.275,-
Cholera,Shasta,2008,Total,0,176629,0.0,0.0,2.088,-
Cholera,Shasta,2008,Female,0,89894,0.0,0.0,4.104,-
Cholera,Shasta,2008,Male,0,86735,0.0,0.0,4.253,-
Cholera,Shasta,2009,Total,0,176881,0.0,0.0,2.085,-
Cholera,Shasta,2009,Female,0,89964,0.0,0.0,4.1,-
Cholera,Shasta,2009,Male,0,86917,0.0,0.0,4.244,-
Cholera,Shasta,2010,Total,0,177457,0.0,0.0,2.079,-
Cholera,Shasta,2010,Female,0,90196,0.0,0.0,4.09,-
Cholera,Shasta,2010,Male,0,87261,0.0,0.0,4.227,-
Cholera,Shasta,2011,Total,0,178006,0.0,0.0,2.072,-
Cholera,Shasta,2011,Female,0,90445,0.0,0.0,4.079,-
Cholera,Shasta,2011,Male,0,87561,0.0,0.0,4.213,-
Cholera,Shasta,2012,Total,0,178402,0.0,0.0,2.068,-
Cholera,Shasta,2012,Female,0,90613,0.0,0.0,4.071,-
Cholera,Shasta,2012,Male,0,87789,0.0,0.0,4.202,-
Cholera,Shasta,2013,Total,0,178127,0.0,0.0,2.071,-
Cholera,Shasta,2013,Female,0,90461,0.0,0.0,4.078,-
Cholera,Shasta,2013,Male,0,87666,0.0,0.0,4.208,-
Cholera,Shasta,2014,Total,0,178522,0.0,0.0,2.066,-
Cholera,Shasta,2014,Female,0,90621,0.0,0.0,4.071,-
Cholera,Shasta,2014,Male,0,87901,0.0,0.0,4.197,-
Cholera,Sierra,2001,Total,0,3587,0.0,0.0,102.787,-
Cholera,Sierra,2001,Female,0,1772,0.0,0.0,207.96,-
Cholera,Sierra,2001,Male,0,1815,0.0,0.0,203.038,-
Cholera,Sierra,2002,Total,0,3564,0.0,0.0,103.45,-
Cholera,Sierra,2002,Female,0,1759,0.0,0.0,209.495,-
Cholera,Sierra,2002,Male,0,1805,0.0,0.0,204.161,-
Cholera,Sierra,2003,Total,0,3545,0.0,0.0,104.005,-
Cholera,Sierra,2003,Female,0,1750,0.0,0.0,210.571,-
Cholera,Sierra,2003,Male,0,1795,0.0,0.0,205.298,-
Cholera,Sierra,2004,Total,0,3467,0.0,0.0,106.343,-
Cholera,Sierra,2004,Female,0,1711,0.0,0.0,215.366,-
Cholera,Sierra,2004,Male,0,1756,0.0,0.0,209.852,-
Cholera,Sierra,2005,Total,0,3430,0.0,0.0,107.49,-
Cholera,Sierra,2005,Female,0,1693,0.0,0.0,217.653,-
Cholera,Sierra,2005,Male,0,1737,0.0,0.0,212.145,-
Cholera,Sierra,2006,Total,0,3424,0.0,0.0,107.678,-
Cholera,Sierra,2006,Female,0,1689,0.0,0.0,218.168,-
Cholera,Sierra,2006,Male,0,1735,0.0,0.0,212.39,-
Cholera,Sierra,2007,Total,0,3344,0.0,0.0,110.253,-
Cholera,Sierra,2007,Female,0,1648,0.0,0.0,223.589,-
Cholera,Sierra,2007,Male,0,1696,0.0,0.0,217.268,-
Cholera,Sierra,2008,Total,0,3284,0.0,0.0,112.266,-
Cholera,Sierra,2008,Female,0,1617,0.0,0.0,227.871,-
Cholera,Sierra,2008,Male,0,1667,0.0,0.0,221.044,-
Cholera,Sierra,2009,Total,0,3243,0.0,0.0,113.684,-
Cholera,Sierra,2009,Female,0,1601,0.0,0.0,230.146,-
Cholera,Sierra,2009,Male,0,1642,0.0,0.0,224.406,-
Cholera,Sierra,2010,Total,0,3229,0.0,0.0,114.177,-
Cholera,Sierra,2010,Female,0,1593,0.0,0.0,231.3,-
Cholera,Sierra,2010,Male,0,1636,0.0,0.0,225.228,-
Cholera,Sierra,2011,Total,0,3143,0.0,0.0,117.299,-
Cholera,Sierra,2011,Female,0,1552,0.0,0.0,237.403,-
Cholera,Sierra,2011,Male,0,1591,0.0,0.0,231.591,-
Cholera,Sierra,2012,Total,0,3133,0.0,0.0,117.673,-
Cholera,Sierra,2012,Female,0,1547,0.0,0.0,238.17,-
Cholera,Sierra,2012,Male,0,1586,0.0,0.0,232.32,-
